mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
WalshL_xxxx__R7__bin.2	kefir	kefir	milk	dairy	fermented_dairy	53.03030303	0	21	1372688	34.83	92297	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__R7
WalshL_xxxx__R8__bin.1	kefir	kefir	milk	dairy	fermented_dairy	77.65151515	0.189393939	26	1870122	34.95	141420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__R8
WalshL_xxxx__R9__bin.2	kefir	kefir	milk	dairy	fermented_dairy	70.14925373	0	32	1982539	54.1	101997	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92972	Proteobacteria	Carlino2024	WalshL_xxxx__R9
WalshL_xxxx__R9__bin.6	kefir	kefir	milk	dairy	fermented_dairy	62.83018868	0	25	1318955	35.31	130538	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__R9
WalshL_xxxx__S10__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	1.320754717	103	2336004	35.13	35264	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S10
WalshL_xxxx__S10__bin.2	kefir	kefir	milk	dairy	fermented_dairy	96.99675325	0	152	1749350	36.53	17636	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	WalshL_xxxx__S10
WalshL_xxxx__S11__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	0.188679245	51	2392132	35.08	88389	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S11
WalshL_xxxx__S12__bin.1	kefir	kefir	milk	dairy	fermented_dairy	98.66293532	0.124378109	85	2629109	54.29	46992	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92972	Proteobacteria	Carlino2024	WalshL_xxxx__S12
WalshL_xxxx__S12__bin.2	kefir	kefir	milk	dairy	fermented_dairy	97.6461039	0.649350649	163	1843325	36.25	18121	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	WalshL_xxxx__S12
WalshL_xxxx__S12__bin.3	kefir	kefir	milk	dairy	fermented_dairy	100	0.176366843	137	1858540	37.79	22264	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__S12
WalshL_xxxx__S12__bin.4	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	0.188679245	51	2428814	35.07	104991	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S12
WalshL_xxxx__S4__bin.1	kefir	kefir	milk	dairy	fermented_dairy	98.94179894	0	118	1595034	37.99	19494	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__S4
WalshL_xxxx__S4__bin.3	kefir	kefir	milk	dairy	fermented_dairy	94.54952753	0.378787879	109	2135094	35.07	31638	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S4
WalshL_xxxx__S5__bin.2	kefir	kefir	milk	dairy	fermented_dairy	95.41446208	0	95	1537247	37.92	22565	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__S5
WalshL_xxxx__S5__bin.3	kefir	kefir	milk	dairy	fermented_dairy	90.37193785	1.515151515	189	2036360	34.89	14194	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S5
WalshL_xxxx__S6__bin.1	kefir	kefir	milk	dairy	fermented_dairy	98.46875	0	116	2296995	41.85	36604	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_kefiri	Firmicutes	Carlino2024	WalshL_xxxx__S6
WalshL_xxxx__S6__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	0.691823899	134	2425035	35.03	33909	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S6
WalshL_xxxx__S7__bin.1	kefir	kefir	milk	dairy	fermented_dairy	97.72727273	2.272727273	137	2031697	37.38	35128	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__S7
WalshL_xxxx__S7__bin.3	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	1.06918239	66	2302799	35.08	74865	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S7
WalshL_xxxx__S7__bin.5	kefir	kefir	milk	dairy	fermented_dairy	94.25	0.625	104	2235380	41.86	36776	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_kefiri	Firmicutes	Carlino2024	WalshL_xxxx__S7
WalshL_xxxx__S8__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.375	0	115	2249410	41.95	29925	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_kefiri	Firmicutes	Carlino2024	WalshL_xxxx__S8
WalshL_xxxx__S8__bin.4	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	0.943396226	55	2403630	35.04	92299	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S8
WalshL_xxxx__S9__bin.2	kefir	kefir	milk	dairy	fermented_dairy	93.75	0	103	2261647	41.86	37849	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_kefiri	Firmicutes	Carlino2024	WalshL_xxxx__S9
WalshL_xxxx__S9__bin.3	kefir	kefir	milk	dairy	fermented_dairy	82.79220779	1.298701299	101	1509434	38.3	29089	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__S9
WalshL_xxxx__S9__bin.5	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	1.06918239	53	2393763	35.05	92297	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__S9
WalshL_xxxx__T1__bin.1	kefir	kefir	milk	dairy	fermented_dairy	98.14814815	0.705467372	148	1798534	38	17466	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__T1
WalshL_xxxx__T1__bin.3	kefir	kefir	milk	dairy	fermented_dairy	51.63813459	0	133	1080677	37.46	10402	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	WalshL_xxxx__T1
WalshL_xxxx__T1__bin.4	kefir	kefir	milk	dairy	fermented_dairy	62.61589778	0	63	1856386	54.81	55128	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92972	Proteobacteria	Carlino2024	WalshL_xxxx__T1
WalshL_xxxx__T1__bin.6	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	1.446540881	52	2472277	35.01	104991	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__T1
WalshL_xxxx__T2__bin.6	kefir	kefir	milk	dairy	fermented_dairy	97.83549784	0.417439703	119	1682771	37.78	22854	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__T2
WalshL_xxxx__T2__bin.7	kefir	kefir	milk	dairy	fermented_dairy	98.75621891	1.243781095	187	2384496	58.77	20605	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_fabarum	Proteobacteria	Carlino2024	WalshL_xxxx__T2
WalshL_xxxx__T3__bin.2	kefir	kefir	milk	dairy	fermented_dairy	71.92982456	0	50	1229918	37.73	49843	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__T3
WalshL_xxxx__T3__bin.5	kefir	kefir	milk	dairy	fermented_dairy	98.86792453	2.075471698	173	2763869	35.3	33263	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	WalshL_xxxx__T3
WalshL_xxxx__T3__bin.9	kefir	kefir	milk	dairy	fermented_dairy	61.25541126	0.118063754	86	1126061	38.65	24228	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__T3
WalshL_xxxx__T4__bin.2	kefir	kefir	milk	dairy	fermented_dairy	100	0	85	1805620	37.76	42412	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__T4
WalshL_xxxx__T4__bin.4	kefir	kefir	milk	dairy	fermented_dairy	58.20180617	0.779220779	102	1023842	38.81	13815	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__T4
WalshL_xxxx__T4__bin.6	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	1.006289308	184	2703169	35.28	26558	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	WalshL_xxxx__T4
WalshL_xxxx__T5__bin.1	kefir	kefir	milk	dairy	fermented_dairy	100	0	76	1737965	37.83	46732	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__T5
WalshL_xxxx__T5__bin.4	kefir	kefir	milk	dairy	fermented_dairy	98.75621891	0.746268657	146	2434474	58.7	28054	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_fabarum	Proteobacteria	Carlino2024	WalshL_xxxx__T5
WalshL_xxxx__U-2-10__bin.1	kefir	kefir	milk	dairy	fermented_dairy	100	0.377358491	75	2597281	35.32	108048	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	WalshL_xxxx__U-2-10
WalshL_xxxx__U-2-11__bin.3	kefir	kefir	milk	dairy	fermented_dairy	88.30188679	0.188679245	49	1931605	35.17	79907	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__U-2-11
WalshL_xxxx__U-2-12__bin.2	kefir	kefir	milk	dairy	fermented_dairy	81.50943396	0.188679245	43	1844497	35.06	83741	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__U-2-12
WalshL_xxxx__U-2-12__bin.3	kefir	kefir	milk	dairy	fermented_dairy	98.53881279	0.176125245	88	3076197	38.74	56835	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_albensis	Proteobacteria	Carlino2024	WalshL_xxxx__U-2-12
WalshL_xxxx__U-2-7__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.05660377	0.754716981	141	2502855	35.35	32256	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	WalshL_xxxx__U-2-7
WalshL_xxxx__U-2-8__bin.1	kefir	kefir	milk	dairy	fermented_dairy	100	0.377358491	55	2441868	35.47	108056	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	WalshL_xxxx__U-2-8
WalshL_xxxx__U-2-9__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.62264151	0.377358491	86	2599249	35.3	86247	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	WalshL_xxxx__U-2-9
WalshL_xxxx__V1__bin.2	kefir	kefir	milk	dairy	fermented_dairy	96.99419569	0.497512438	168	2823359	54	35056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92972	Proteobacteria	Carlino2024	WalshL_xxxx__V1
WalshL_xxxx__V1__bin.3	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	56	2286092	35.02	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V1
WalshL_xxxx__V10__bin.1	kefir	kefir	milk	dairy	fermented_dairy	98.94179894	0.264550265	130	1785574	39.27	18690	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__V10
WalshL_xxxx__V10__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	59	2290300	35.04	75626	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V10
WalshL_xxxx__V10__bin.3	kefir	kefir	milk	dairy	fermented_dairy	96.41509434	0.377358491	168	2243980	38.88	21678	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_laudensis	Firmicutes	Carlino2024	WalshL_xxxx__V10
WalshL_xxxx__V11__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.375	0	99	2241727	41.87	33669	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_kefiri	Firmicutes	Carlino2024	WalshL_xxxx__V11
WalshL_xxxx__V11__bin.3	kefir	kefir	milk	dairy	fermented_dairy	99.02597403	1.252319109	127	1983062	37.46	23540	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__V11
WalshL_xxxx__V2__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.628930818	58	2353559	34.91	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V2
WalshL_xxxx__V4__bin.4	kefir	kefir	milk	dairy	fermented_dairy	51.86562296	0	34	1514240	39.28	74381	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_albensis	Proteobacteria	Carlino2024	WalshL_xxxx__V4
WalshL_xxxx__V5__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	56	2286613	35.03	69684	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V5
WalshL_xxxx__V6__bin.1	kefir	kefir	milk	dairy	fermented_dairy	100	0	103	1812500	39.19	29522	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__V6
WalshL_xxxx__V6__bin.3	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	59	2277117	35.05	75626	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V6
WalshL_xxxx__V7__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	1.006289308	113	2404783	34.89	37948	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V7
WalshL_xxxx__V7__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.02597403	1.252319109	108	2033362	37.4	41768	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__V7
WalshL_xxxx__V8__bin.4	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.566037736	92	2333990	35.09	44587	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V8
WalshL_xxxx__V9__bin.2	kefir	kefir	milk	dairy	fermented_dairy	97.98742138	0.566037736	110	2236043	39.06	29565	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_laudensis	Firmicutes	Carlino2024	WalshL_xxxx__V9
WalshL_xxxx__V9__bin.4	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.628930818	59	2344632	34.92	75626	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__V9
WalshL_xxxx__W10__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	55	2280848	35.03	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W10
WalshL_xxxx__W2__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	56	2284970	35.03	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W2
WalshL_xxxx__W2__bin.3	kefir	kefir	milk	dairy	fermented_dairy	99.47089947	0	130	1753502	39.28	20389	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__W2
WalshL_xxxx__W3__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	105	2336155	35.04	35814	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W3
WalshL_xxxx__W3__bin.2	kefir	kefir	milk	dairy	fermented_dairy	97.72727273	1.252319109	140	2032329	37.51	28684	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	Firmicutes	Carlino2024	WalshL_xxxx__W3
WalshL_xxxx__W4__bin.2	kefir	kefir	milk	dairy	fermented_dairy	92.45283019	0.188679245	52	2140066	35	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W4
WalshL_xxxx__W5__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	61	2313189	35.02	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W5
WalshL_xxxx__W6__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	56	2286329	35.03	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W6
WalshL_xxxx__W6__bin.2	kefir	kefir	milk	dairy	fermented_dairy	98.41269841	0	135	1759118	39.32	18806	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	WalshL_xxxx__W6
WalshL_xxxx__W7__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	61	2278425	35.07	72968	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W7
WalshL_xxxx__W8__bin.1	kefir	kefir	milk	dairy	fermented_dairy	59.09090909	0	45	1436093	34.87	62492	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W8
WalshL_xxxx__W8__bin.3	kefir	kefir	milk	dairy	fermented_dairy	73.50945858	0	53	2180227	39.02	71804	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_albensis	Proteobacteria	Carlino2024	WalshL_xxxx__W8
WalshL_xxxx__W9__bin.1	kefir	kefir	milk	dairy	fermented_dairy	99.24528302	0.188679245	55	2286185	35.03	75478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshL_xxxx__W9
WalshL_xxxx__W9__bin.2	kefir	kefir	milk	dairy	fermented_dairy	99.93781095	0	178	2977147	53.8	28446	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92972	Proteobacteria	Carlino2024	WalshL_xxxx__W9
MAG_178	koumiss	koumiss	milk	dairy	fermented_dairy	100	0.75	94	2189649	35.17	44426	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parauberis	Firmicutes	Du2023	NA
MAG_586	koumiss	koumiss	milk	dairy	fermented_dairy	97.7	0.66	193	2676614	70.91	26567	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria salsicia	Actinobacteria	Du2023	NA
MAG_587	koumiss	koumiss	milk	dairy	fermented_dairy	99.06	1.99	149	2383770	41.86	33577	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kefiri	Firmicutes	Du2023	NA
MAG_87	koumiss	koumiss	milk	dairy	fermented_dairy	99.25	0.01	155	2540783	38.19	25747	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium	Firmicutes	Du2023	NA
YaoG_2017__NM17-1__bin.7	koumiss	koumiss	milk	dairy	fermented_dairy	61.91654448	1.893939394	152	1434543	35.21	16074	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	YaoG_2017__NM17-1
YaoG_2017__NM17-3__bin.1	koumiss	koumiss	milk	dairy	fermented_dairy	62.85443723	0.820707071	130	1190654	35.32	13417	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	YaoG_2017__NM17-3
YaoG_2017__NM18-1__bin.4	koumiss	koumiss	milk	dairy	fermented_dairy	70.05952381	2.467532468	123	1256859	36.25	15999	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	YaoG_2017__NM18-1
YaoG_2017__NM18-2__bin.5	koumiss	koumiss	milk	dairy	fermented_dairy	56.03448276	3.448275862	165	1231409	35.79	9774	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_parauberis	Firmicutes	Carlino2024	YaoG_2017__NM18-2
YaoG_2017__NM20-1__bin.4	koumiss	koumiss	milk	dairy	fermented_dairy	59.15310339	0.324675325	75	789872	36.33	17177	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	YaoG_2017__NM20-1
YaoG_2017__NM20-3__bin.3	koumiss	koumiss	milk	dairy	fermented_dairy	51.72413793	0	47	424463	36.54	13091	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69402	Firmicutes	Carlino2024	YaoG_2017__NM20-3
YaoG_2017__NM21-2__bin.9	koumiss	koumiss	milk	dairy	fermented_dairy	70.30844156	0	78	1128521	36.62	24185	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	YaoG_2017__NM21-2
YasirM_2020__ERS4361129__bin.1	laban	laban	milk	dairy	fermented_dairy	64.44687045	0.145560408	27	1005770	39.74	75493	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	YasirM_2020__ERS4361129
Imad_L-18.bin.9	labneh	labneh	milk	dairy	fermented_dairy	99.38	0	93	2169551	41.98	38441	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kefiri	Firmicutes	Caffrey2024	Kothe et al. 2022
LeechJ_xxxx__AF22__bin.5	nono	nono	milk	dairy	fermented_dairy	94.92583919	0.546448087	107	1546169	53.14	22896	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	LeechJ_xxxx__AF22
LeechJ_xxxx__AF93__bin.1	nono	nono	milk	dairy	fermented_dairy	96.52734456	0.887918486	113	1724251	38.79	23469	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	LeechJ_xxxx__AF93
MAG_19	nunu	nunu	milk	dairy	fermented_dairy	98.94	0.47	86	5243648	57.65	112383	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Proteobacteria	Du2023	NA
