mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.42	cheese	cheese	milk	dairy	fermented_dairy	94.9	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__RC17-F-AR
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.25	cheese	cheese	milk	dairy	fermented_dairy	93.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__RC17-F-BR
MASTER_WP4_FFoQSI_1__VB-03-AG__bin.36	cheese	cheese	milk	dairy	fermented_dairy	59.6	0.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-03-AG
MASTER_WP4_FFoQSI_1__VB-03-BD__bin.31	cheese	cheese	milk	dairy	fermented_dairy	59.9	0.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-03-BD
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.23	cheese	cheese	milk	dairy	fermented_dairy	90.5	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-03-M5
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.42	cheese	cheese	milk	dairy	fermented_dairy	87.6	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-03-M6
MASTER_WP4_FFoQSI_1__VB-04-BG__bin.7	cheese	cheese	milk	dairy	fermented_dairy	55.8	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-04-BG
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.14	cheese	cheese	milk	dairy	fermented_dairy	90.2	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-05-AD
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.14	cheese	cheese	milk	dairy	fermented_dairy	83.9	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-05-BD
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.36	cheese	cheese	milk	dairy	fermented_dairy	94.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-09-AG
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.42	cheese	cheese	milk	dairy	fermented_dairy	95.6	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-09-BD
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.74	cheese	cheese	milk	dairy	fermented_dairy	84.8	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-09-M7
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.57	cheese	cheese	milk	dairy	fermented_dairy	52.9	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-09-M8
MASTER_WP4_FFoQSI_1__VB-12D__bin.31	cheese	cheese	milk	dairy	fermented_dairy	69	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-12D
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.11	cheese	cheese	milk	dairy	fermented_dairy	85.7	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	unknown	unknown	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-14-AD
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.18	cheese	cheese	milk	dairy	fermented_dairy	59.2	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-14-AD
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.42	cheese	cheese	milk	dairy	fermented_dairy	71.4	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-AG
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.16	cheese	cheese	milk	dairy	fermented_dairy	89.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	unknown	unknown	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-BD
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.26	cheese	cheese	milk	dairy	fermented_dairy	87.6	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-BD
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.28	cheese	cheese	milk	dairy	fermented_dairy	59.2	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	unknown	unknown	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-BD
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.4	cheese	cheese	milk	dairy	fermented_dairy	86.9	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-M10
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.39	cheese	cheese	milk	dairy	fermented_dairy	80	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-M11
MASTER_WP4_FFoQSI_1__VB-15-M12__bin.22	cheese	cheese	milk	dairy	fermented_dairy	81.4	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-M12
MASTER_WP4_FFoQSI_1__VB-15-M9__bin.49	cheese	cheese	milk	dairy	fermented_dairy	50.3	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-15-M9
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.3	cheese	cheese	milk	dairy	fermented_dairy	91	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-16-AG
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.18	cheese	cheese	milk	dairy	fermented_dairy	88.6	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-16-BD
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.41	cheese	cheese	milk	dairy	fermented_dairy	70.3	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Hapsidospora	unknown	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-16-BD
MASTER_WP4_FFoQSI_1__VB-16-M14__bin.10	cheese	cheese	milk	dairy	fermented_dairy	76	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB-16-M14
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.28	cheese	cheese	milk	dairy	fermented_dairy	89.4	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_1__VB12-F-BR
MASTER_WP4_FFoQSI_2__VB04-29__bin.28	cheese	cheese	milk	dairy	fermented_dairy	89.9	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_2__VB04-29
MASTER_WP4_FFoQSI_2__VB08-30__bin.25	cheese	cheese	milk	dairy	fermented_dairy	56	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_2__VB08-30
MASTER_WP4_FFoQSI_2__VB10-29__bin.6	cheese	cheese	milk	dairy	fermented_dairy	88.6	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_2__VB10-29
MASTER_WP4_FFoQSI_2__VB10-30__bin.3	cheese	cheese	milk	dairy	fermented_dairy	80	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_2__VB10-30
MASTER_WP4_FFoQSI_2__VB15-30__bin.29	cheese	cheese	milk	dairy	fermented_dairy	75.9	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_2__VB15-30
MASTER_WP4_FFoQSI_3__VB04-30__bin.12	cheese	cheese	milk	dairy	fermented_dairy	89.8	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_3__VB04-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.51	cheese	cheese	milk	dairy	fermented_dairy	93.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB15-29__bin.18	cheese	cheese	milk	dairy	fermented_dairy	83	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_FFoQSI_3__VB15-29
MASTER_WP4_TEAGASC_1__TGS03-24__bin.5	cheese	cheese	milk	dairy	fermented_dairy	95.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-24
MASTER_WP4_TEAGASC_1__TGS03-26__bin.2	cheese	cheese	milk	dairy	fermented_dairy	95.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-26
MASTER_WP4_TEAGASC_1__TGS03-26__bin.4	cheese	cheese	milk	dairy	fermented_dairy	84.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-26
MASTER_WP4_TEAGASC_1__TGS03-27__bin.4	cheese	cheese	milk	dairy	fermented_dairy	96	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-27
MASTER_WP4_TEAGASC_1__TGS03-28__bin.4	cheese	cheese	milk	dairy	fermented_dairy	94.9	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-28
MASTER_WP4_TEAGASC_1__TGS03-29__bin.1	cheese	cheese	milk	dairy	fermented_dairy	86.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-29
MASTER_WP4_TEAGASC_1__TGS03-29__bin.4	cheese	cheese	milk	dairy	fermented_dairy	95.7	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS03-29
MASTER_WP4_TEAGASC_1__TGS04-23__bin.14	cheese	cheese	milk	dairy	fermented_dairy	58.8	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS04-23
MASTER_WP4_TEAGASC_1__TGS04-28__bin.22	cheese	cheese	milk	dairy	fermented_dairy	57.3	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	Diutina	Diutina_catenulata	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS04-28
MASTER_WP4_TEAGASC_1__TGS04-28__bin.9	cheese	cheese	milk	dairy	fermented_dairy	97.3	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS04-28
MASTER_WP4_TEAGASC_1__TGS04-29__bin.11	cheese	cheese	milk	dairy	fermented_dairy	98.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS04-29
MASTER_WP4_TEAGASC_1__TGS04-29__bin.4	cheese	cheese	milk	dairy	fermented_dairy	54.7	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	Diutina	Diutina_catenulata	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS04-29
MASTER_WP4_TEAGASC_1__TGS05-28_0__bin.16	cheese	cheese	milk	dairy	fermented_dairy	83.6	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS05-28_0
MASTER_WP4_TEAGASC_1__TGS08-29__bin.32	cheese	cheese	milk	dairy	fermented_dairy	97.9	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS08-29
MASTER_WP4_TEAGASC_1__TGS08-29__bin.46	cheese	cheese	milk	dairy	fermented_dairy	91.6	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unknown	unknown	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS08-29
MASTER_WP4_TEAGASC_1__TGS09-24__bin.3	cheese	cheese	milk	dairy	fermented_dairy	95.6	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS09-24
MASTER_WP4_TEAGASC_1__TGS09-26__bin.6	cheese	cheese	milk	dairy	fermented_dairy	96.3	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS09-26
MASTER_WP4_TEAGASC_1__TGS14-29__bin.2	cheese	cheese	milk	dairy	fermented_dairy	98.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS14-29
MASTER_WP4_TEAGASC_1__TGS14-30__bin.13	cheese	cheese	milk	dairy	fermented_dairy	94	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS14-30
MASTER_WP4_TEAGASC_1__TGS14-30__bin.22	cheese	cheese	milk	dairy	fermented_dairy	85	0.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS14-30
MASTER_WP4_TEAGASC_1__TGS14-30__bin.36	cheese	cheese	milk	dairy	fermented_dairy	99.3	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS14-30
MASTER_WP4_TEAGASC_1__TGS15-27__bin.11	cheese	cheese	milk	dairy	fermented_dairy	74.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-27
MASTER_WP4_TEAGASC_1__TGS15-28__bin.17	cheese	cheese	milk	dairy	fermented_dairy	98.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-28
MASTER_WP4_TEAGASC_1__TGS15-28__bin.22	cheese	cheese	milk	dairy	fermented_dairy	94.7	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-28
MASTER_WP4_TEAGASC_1__TGS15-28__bin.30	cheese	cheese	milk	dairy	fermented_dairy	89.1	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-28
MASTER_WP4_TEAGASC_1__TGS15-29__bin.11	cheese	cheese	milk	dairy	fermented_dairy	79	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-29
MASTER_WP4_TEAGASC_1__TGS15-29__bin.18	cheese	cheese	milk	dairy	fermented_dairy	51.4	1.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-29
MASTER_WP4_TEAGASC_1__TGS15-30__bin.2	cheese	cheese	milk	dairy	fermented_dairy	93.1	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-30
MASTER_WP4_TEAGASC_1__TGS15-30__bin.7	cheese	cheese	milk	dairy	fermented_dairy	70.8	1.4	NA	NA	NA	NA	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	unknown	unknown	Basidiomycota	Carlino2024	MASTER_WP4_TEAGASC_1__TGS15-30
MASTER_WP4_UNINA_1__AS006_71775__bin.7	cheese	cheese	milk	dairy	fermented_dairy	62.8	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora_delbrueckii	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__AS006_71775
MASTER_WP4_UNINA_1__GO001_73417__bin.8	cheese	cheese	milk	dairy	fermented_dairy	95.3	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO001_73417
MASTER_WP4_UNINA_1__GO003_71775__bin.4	cheese	cheese	milk	dairy	fermented_dairy	93.9	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO003_71775
MASTER_WP4_UNINA_1__GO003_71775__bin.8	cheese	cheese	milk	dairy	fermented_dairy	98.4	1.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO003_71775
MASTER_WP4_UNINA_1__GO004_71775__bin.13	cheese	cheese	milk	dairy	fermented_dairy	93.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO004_71775
MASTER_WP4_UNINA_1__GO004_71775__bin.18	cheese	cheese	milk	dairy	fermented_dairy	93.2	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO004_71775
MASTER_WP4_UNINA_1__GO004_71775__bin.7	cheese	cheese	milk	dairy	fermented_dairy	93.3	1.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO004_71775
MASTER_WP4_UNINA_1__GO005_71775__bin.3	cheese	cheese	milk	dairy	fermented_dairy	95.3	1.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO005_71775
MASTER_WP4_UNINA_1__GO005_71775__bin.6	cheese	cheese	milk	dairy	fermented_dairy	99.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO005_71775
MASTER_WP4_UNINA_1__GO005_71775__bin.7	cheese	cheese	milk	dairy	fermented_dairy	95.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO005_71775
MASTER_WP4_UNINA_1__GO011_71775__bin.10	cheese	cheese	milk	dairy	fermented_dairy	96.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO011_71775
MASTER_WP4_UNINA_1__GO011_71775__bin.13	cheese	cheese	milk	dairy	fermented_dairy	98	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO011_71775
MASTER_WP4_UNINA_1__GO011_71775__bin.8	cheese	cheese	milk	dairy	fermented_dairy	89	1.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO011_71775
MASTER_WP4_UNINA_1__GO013_71775__bin.20	cheese	cheese	milk	dairy	fermented_dairy	94.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO013_71775
MASTER_WP4_UNINA_1__GO013_71775__bin.28	cheese	cheese	milk	dairy	fermented_dairy	91	1.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MASTER_WP4_UNINA_1__GO013_71775
