ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
1223,"Metabacillus indicus","DSM 16189, KCTC 3880, BCRC 80033, CIP 108730","Food, Jeotgal, a traditional Korean fermented seafood###From Jeotgal, a traditional Korean fermented seafood###jeotgal, a traditional Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
1223,,,,,,#Engineered,"#Food production",#Seafood
1223,,,,,,#Engineered,"#Food production",#Fermented
1223,,,,,,#Engineered,"#Food production",#Seafood
1223,,,,,,#Engineered,"#Food production",#Fermented
1223,,,,,,#Engineered,"#Food production",#Seafood
7395,"Microbacterium aurum","DSM 8600, ATCC 51345, IFO 15204, NBRC 15204, NRRL B-24210, CCUG 43279, CCM 4522, CIP 103994, JCM 9179, IAM 15207, KACC 15219, VKM Ac-1950, VKM Ac-2076","corn steep liquor",Japan,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
7395,,,,,,#Engineered,"#Food production",#Fermented
7395,,,,,,#Engineered,"#Food production",#Beverage
7395,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
7395,,,,,,#Engineered,"#Food production",#Fermented
7395,,,,,,#Engineered,"#Food production",#Beverage
7395,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
7395,,,,,,#Engineered,"#Food production",#Fermented
7395,,,,,,#Engineered,"#Food production",#Beverage
7395,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
7395,,,,,,#Engineered,"#Food production",#Fermented
7395,,,,,,#Engineered,"#Food production",#Beverage
7456,"Microbacterium mitrae","DSM 24780, JCM 16363, KACC 21129, NBRC 109971","salted turban shell (traditional fermented seafood)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
7456,,,,,,#Condition,#Saline,
7456,,,,,,#Host,"#Invertebrates (Other)",#Mollusca
7456,,,,,,#Engineered,"#Food production",#Seafood
7456,,,,,,#Engineered,"#Food production",#Fermented
7456,,,,,,#Condition,#Saline,
7456,,,,,,#Host,"#Invertebrates (Other)",#Mollusca
7456,,,,,,#Engineered,"#Food production",#Seafood
5967,"Natronococcus jeotgali","DSM 18795, CECT 7216, JCM 14583, KCTC 4018, CGMCC 1.7070, NBRC 110680","From jeotgal###Shrimp jeotgal, traditional Korean fermented seafood###salted shrimp jeotgal (traditional fermented food in Korea)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
5967,,,,,,#Condition,#Saline,
5967,,,,,,#Host,#Arthropoda,#Crustacea
5967,,,,,,#Engineered,"#Food production",#Seafood
5967,,,,,,#Engineered,"#Food production",#Fermented
5967,,,,,,#Condition,#Saline,
5967,,,,,,#Host,#Arthropoda,#Crustacea
5967,,,,,,#Engineered,"#Food production",#Seafood
5967,,,,,,#Engineered,"#Food production",#Fermented
5967,,,,,,#Condition,#Saline,
5967,,,,,,#Host,#Arthropoda,#Crustacea
5967,,,,,,#Engineered,"#Food production",#Seafood
7769,"Nesterenkonia jeotgali","DSM 19081, JCM 12610, KCTC 19053, CIP 109490, NCIMB 14784","Food, Jeotgal, traditional Korean fermented seafood###From Jeotgal###Jeotgal, Korean traditional fermented seafood###jeotgal, Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
7769,,,,,,#Engineered,"#Food production",#Seafood
7769,,,,,,#Engineered,"#Food production",#Fermented
7769,,,,,,#Engineered,"#Food production",#Seafood
7769,,,,,,#Engineered,"#Food production",#Fermented
7769,,,,,,#Engineered,"#Food production",#Seafood
7769,,,,,,#Engineered,"#Food production",#Fermented
7769,,,,,,#Engineered,"#Food production",#Seafood
23737,"Oceanobacillus indicireducens","DSM 28042, JCM 17251, NCIMB 14685, BCRC 80660","Fermented Polygonum indigo (<I>Polygonum tinctorium</I> Lour.) liquor sample aged for 4 days prepared in a laboratory###fermented Polygonum indigo ( <i>Polygonum tinctorium</i> Lour.) liquor sample aged for 4 days prepared in a laboratory",Japan,Asia,#Engineered,"#Food production",#Beverage
23737,,,,,,#Host,#Plants,"#Shrub (Scrub)"
23737,,,,,,#Engineered,#Laboratory,
23737,,,,,,#Engineered,"#Food production",#Fermented
23737,,,,,,#Engineered,"#Food production",#Beverage
23737,,,,,,#Host,#Plants,"#Shrub (Scrub)"
23737,,,,,,#Engineered,#Laboratory,
23737,,,,,,#Engineered,"#Food production",#Fermented
1378,"Oceanobacillus kapialis","DSM 23158, KCTC 13177, PCU 300, TISTR 1858","From Shrimp paste (ka-pi)###fermented shrimp paste (ka-pi)",Thailand,Asia,#Engineered,"#Food production",#Fermented
1378,,,,,,#Engineered,"#Food production",#Seafood
1378,,,,,,#Engineered,"#Food production",#Fermented
1378,,,,,,#Engineered,"#Food production",#Seafood
1378,,,,,,#Engineered,"#Food production",#Fermented
1378,,,,,,#Engineered,"#Food production",#Seafood
132897,"Oceanobacillus kimchii","DSM 23341, JCM 16803, KACC 14914, BCRC 80659","mustard Kimchi, a traditional Korean fermented food","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
132897,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
132897,,,,,,#Engineered,"#Food production",#Fermented
132897,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6810,"Oenococcus oeni","DSM 20252, ATCC 23279, NCDO 1674, JCM 6125, BCRC 14062, CCUG 30067, CCUG 30199, CCUG 32250, CECT 217, CIP 106144, KCTC 3072, LMG 9851, NBRC 100497, NCIMB 11648, NRIC 1543, NRRL B-3472, VTT E-97832","Food, Wine###wine",,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6810,,,,,,#Host,#Plants,"#Shrub (Scrub)"
6810,,,,,,#Engineered,"#Food production",#Fermented
6810,,,,,,#Engineered,"#Food production",#Beverage
6810,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6810,,,,,,#Host,#Plants,"#Shrub (Scrub)"
6810,,,,,,#Engineered,"#Food production",#Fermented
6810,,,,,,#Engineered,"#Food production",#Beverage
6810,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6810,,,,,,#Host,#Plants,"#Shrub (Scrub)"
6810,,,,,,#Engineered,"#Food production",#Fermented
6810,,,,,,#Engineered,"#Food production",#Beverage
6811,"Oenococcus oeni","DSM 20255, NCDO 1709",wine,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6811,,,,,,#Host,#Plants,"#Shrub (Scrub)"
6811,,,,,,#Engineered,"#Food production",#Fermented
6811,,,,,,#Engineered,"#Food production",#Beverage
6812,"Oenococcus oeni","DSM 20257, NCDO 1696",wine,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6812,,,,,,#Host,#Plants,"#Shrub (Scrub)"
6812,,,,,,#Engineered,"#Food production",#Fermented
6812,,,,,,#Engineered,"#Food production",#Beverage
159691,"Oenococcus sicerae","DSM 107163, CIRM-BIA 2288, JCM 33895, UCMA 15228, CIRM BIA2288","Fermented apple juices (ciders)###Apple juice in fermentation (cider)",France,Europe,"#Host Body-Site",#Plant,"#Fruit (Seed)"
159691,,,,,,#Engineered,"#Food production",#Fermented
159691,,,,,,#Engineered,"#Food production",#Beverage
159691,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
159691,,,,,,#Engineered,"#Food production",#Fermented
159691,,,,,,#Engineered,"#Food production",#Beverage
140618,"Paenibacillus aceti","CGMCC 1.15420, JCM 31170","Traditional acetic acid fermentation culture of Chinese cereal vinegars###from traditional acetic acid fermentation culture of cereal vinegars",China,Asia,#Engineered,"#Food production",#Beverage
140618,,,,,,#Engineered,"#Food production",#Fermented
140618,,,,,,#Engineered,#Bioreactor,
140618,,,,,,#Condition,#Acidic,
140618,,,,,,#Engineered,"#Food production",#Beverage
140618,,,,,,#Engineered,"#Food production",#Fermented
140618,,,,,,#Engineered,#Bioreactor,
140618,,,,,,#Condition,#Acidic,
6599,"Paucilactobacillus vaccinostercus","DSM 15802, CCUG 45405, CIP 107501, LMG 19193, JCM 12184",tempoyak,Malaysia,Asia,#Engineered,"#Food production",#Fermented
6599,,,,,,#Engineered,"#Food production",#Food
6599,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6599,,,,,,#Engineered,"#Food production",#Fermented
6599,,,,,,#Engineered,"#Food production",#Food
6599,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6599,,,,,,#Engineered,"#Food production",#Fermented
6599,,,,,,#Engineered,"#Food production",#Food
6599,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
17136,"Pectinatus cerevisiiphilus","DSM 20466","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17136,,,,,,#Environmental,"#Microbial community",
17136,,,,,,#Engineered,"#Food production",#Fermented
17137,"Pectinatus cerevisiiphilus","DSM 20467, ATCC 29359, CCC B-1022",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
17137,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
17137,,,,,,#Engineered,"#Food production",#Fermented
17137,,,,,,#Engineered,"#Food production",#Beverage
17138,"Pectinatus cerevisiiphilus","DSM 20762","spoilt beer",,,#Engineered,"#Food production",#Beverage
17138,,,,,,#Environmental,"#Microbial community",
17138,,,,,,#Engineered,"#Food production",#Fermented
17139,"Pectinatus cerevisiiphilus","DSM 20763","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17139,,,,,,#Environmental,"#Microbial community",
17139,,,,,,#Engineered,"#Food production",#Fermented
17141,"Pectinatus frisingensis","DSM 6306, ATCC 33332, CCM 6217, VTT E-79100, CCUG 43283","turbid beer",Finland,Europe,#Engineered,"#Food production",#Beverage
17141,,,,,,#Engineered,"#Food production",#Fermented
17141,,,,,,#Engineered,"#Food production",#Beverage
17141,,,,,,#Engineered,"#Food production",#Fermented
17142,"Pectinatus frisingensis","DSM 20465","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17142,,,,,,#Environmental,"#Microbial community",
17142,,,,,,#Engineered,"#Food production",#Fermented
17143,"Pectinatus frisingensis","DSM 20759, MU 2","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17143,,,,,,#Environmental,"#Microbial community",
17143,,,,,,#Engineered,"#Food production",#Fermented
17144,"Pectinatus frisingensis","DSM 20760","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17144,,,,,,#Environmental,"#Microbial community",
17144,,,,,,#Engineered,"#Food production",#Fermented
17145,"Pectinatus frisingensis","DSM 20761","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17145,,,,,,#Environmental,"#Microbial community",
17145,,,,,,#Engineered,"#Food production",#Fermented
17146,"Pectinatus haikarae","DSM 16980, VTT E-88329","air, bottling hall in a brewery",Finland,Europe,#Engineered,"#Food production",#Beverage
17146,,,,,,#Environmental,#Air,"#Indoor Air"
17146,,,,,,#Engineered,"#Food production",#Fermented
17140,"Pectinatus sp.","DSM 20764","spoilt beer",Germany,Europe,#Engineered,"#Food production",#Beverage
17140,,,,,,#Environmental,"#Microbial community",
17140,,,,,,#Engineered,"#Food production",#Fermented
6396,"Pediococcus cellicola","DSM 17757, AS 1.3787, LMG 22956, JCM 14152, CGMCC 1.3787, KCTC 13055, NBRC 106103, CIP 108990","Distilled spirit fermenting cellar###Distilled-spirit-fermenting cellar###distilled pirit-fermenting cellar",China,Asia,#Engineered,"#Food production",#Beverage
6396,,,,,,#Engineered,"#Food production",#Fermented
6396,,,,,,#Engineered,"#Food production",#Beverage
6396,,,,,,#Engineered,"#Food production",#Fermented
6396,,,,,,#Engineered,"#Food production",#Beverage
6396,,,,,,#Engineered,"#Food production",#Fermented
6395,"Pediococcus claussenii","DSM 14800, ATCC BAA-344, JCM 18046, KCTC 3811, BCRC 17600, CECT 7027, LMG 21948, VTT E-032355","Beer###From spoiled beer###spoiled beer",Canada,"North America",#Engineered,"#Food production",#Beverage
6395,,,,,,#Environmental,"#Microbial community",
6395,,,,,,#Engineered,"#Food production",#Fermented
6395,,,,,,#Engineered,"#Food production",#Beverage
6395,,,,,,#Environmental,"#Microbial community",
6395,,,,,,#Engineered,"#Food production",#Fermented
6395,,,,,,#Engineered,"#Food production",#Beverage
6395,,,,,,#Environmental,"#Microbial community",
6395,,,,,,#Engineered,"#Food production",#Fermented
6382,"Pediococcus damnosus","DSM 20289",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6382,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6382,,,,,,#Engineered,"#Food production",#Fermented
6382,,,,,,#Engineered,"#Food production",#Beverage
6383,"Pediococcus damnosus","DSM 20291",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6383,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6383,,,,,,#Engineered,"#Food production",#Fermented
6383,,,,,,#Engineered,"#Food production",#Beverage
150692,"Pediococcus damnosus","CCUG 41974, ATCC 43013, LMG 16740",Wine,Australia,"Australia and Oceania","#Host Body-Site",#Plant,"#Fruit (Seed)"
150692,,,,,,#Host,#Plants,"#Shrub (Scrub)"
150692,,,,,,#Engineered,"#Food production",#Fermented
150692,,,,,,#Engineered,"#Food production",#Beverage
6386,"Pediococcus inopinatus","DSM 20287, CCUG 43284, CCM 3452, LMG 11410",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6386,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6386,,,,,,#Engineered,"#Food production",#Fermented
6386,,,,,,#Engineered,"#Food production",#Beverage
6386,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6386,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6386,,,,,,#Engineered,"#Food production",#Fermented
6386,,,,,,#Engineered,"#Food production",#Beverage
6392,"Pediococcus pentosaceus","DSM 20333, ATCC 33314, IFO 3884, NBRC 3884, NCDO 1859, JCM 5885, BCRC 14053, CGMCC 1.2441, KCTC 3116, LMG 11385, NCIMB 12009, VKM B-2206, VTT E-88312, CIP 102261","Food, Sake mash###sake mash",,,#Engineered,"#Food production",#Beverage
6392,,,,,,#Engineered,"#Food production",#Fermented
6392,,,,,,#Engineered,"#Food production",#Beverage
6392,,,,,,#Engineered,"#Food production",#Fermented
6392,,,,,,#Engineered,"#Food production",#Beverage
6392,,,,,,#Engineered,"#Food production",#Fermented
1544,"Piscibacillus salipiscarius","DSM 21622, JCM 13188, PCU 270, TISTR 1571, CIP 109653","Animal, Fish, fermented###Fermented fish (pla-ra) in Thailand###fermented fish (pla-ra)",Thailand,Asia,#Engineered,"#Food production",#Fermented
1544,,,,,,#Host,#Fishes,
1544,,,,,,#Engineered,"#Food production",#Seafood
1544,,,,,,#Engineered,"#Food production",#Fermented
1544,,,,,,#Host,#Fishes,
1544,,,,,,#Engineered,"#Food production",#Seafood
1544,,,,,,#Engineered,"#Food production",#Fermented
1544,,,,,,#Host,#Fishes,
1544,,,,,,#Engineered,"#Food production",#Seafood
23827,"Pisciglobus halotolerans","DSM 27630, KCTC 13150, PCU 316, TISTR 1958","From fish sauce###fermented fish sauce",Thailand,Asia,#Engineered,"#Food production",#Fermented
23827,,,,,,#Host,#Fishes,
23827,,,,,,#Engineered,"#Food production",#Seafood
23827,,,,,,#Engineered,"#Food production",#Fermented
23827,,,,,,#Host,#Fishes,
23827,,,,,,#Engineered,"#Food production",#Seafood
11971,"Planococcus koreensis","DSM 15895, CIP 107134, JCM 10704, KCTC 3684, CGMCC 1.3646, KCTC 3684.","Food, Jeotgal, korean traditional fermented seafood###From Jeotgal, Korean traditional fermented seafood###Jeotgal, Korean traditional fermented seafood###jeotgal (korean traditional fermented seafood)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
11971,,,,,,#Engineered,"#Food production",#Seafood
11971,,,,,,#Engineered,"#Food production",#Fermented
11971,,,,,,#Engineered,"#Food production",#Seafood
11971,,,,,,#Engineered,"#Food production",#Fermented
11971,,,,,,#Engineered,"#Food production",#Seafood
11971,,,,,,#Engineered,"#Food production",#Fermented
11971,,,,,,#Engineered,"#Food production",#Seafood
133209,"Polygonibacillus indicireducens","JCM 30831, NCIMB 14982","Fermented <I>Polygonum</I> indigo (<I>Polygonum tinctorium</I> Lour.) liquor sample from a craft centre###Polygonum indigo (Polygonum tinctorium
Lour.) fermentation liquor for dyeing obtained from a craft center",Japan,Asia,#Engineered,"#Food production",#Beverage
133209,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
133209,,,,,,#Engineered,"#Food production",#Fermented
133209,,,,,,#Engineered,"#Food production",#Beverage
133209,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
133209,,,,,,#Engineered,"#Food production",#Fermented
132975,"Proteus terrae subsp. cibarius","DSM 100173, JCM 30699, KACC 18404","Korean fermented seafood, Jeotgal###Jeotgal (Korean traditional fermented seafood)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
132975,,,,,,#Engineered,"#Food production",#Seafood
132975,,,,,,#Engineered,"#Food production",#Fermented
132975,,,,,,#Engineered,"#Food production",#Seafood
132975,,,,,,#Engineered,"#Food production",#Fermented
132975,,,,,,#Engineered,"#Food production",#Seafood
8189,"Psychrobacter alimentarius","DSM 16065, KCTC 12186, JCM 12315, CIP 110989","Food, Squid jeotgal, traditional Korean fermented seafood###From squid jeotgal###Squid jeotgal, traditional Korean fermented seafood###traditional Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
8189,,,,,,#Engineered,"#Food production",#Seafood
8189,,,,,,#Engineered,"#Food production",#Fermented
8189,,,,,,#Engineered,"#Food production",#Seafood
8189,,,,,,#Engineered,"#Food production",#Fermented
8189,,,,,,#Engineered,"#Food production",#Seafood
8189,,,,,,#Engineered,"#Food production",#Fermented
8189,,,,,,#Engineered,"#Food production",#Seafood
8190,"Psychrobacter alimentarius","DSM 16066, JCM 12316, KCTC 12187","Squid jeotgal, traditional Korean fermented seafood###traditional Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
8190,,,,,,#Engineered,"#Food production",#Seafood
8190,,,,,,#Engineered,"#Food production",#Fermented
8190,,,,,,#Engineered,"#Food production",#Seafood
8194,"Psychrobacter cibarius","DSM 16327, KCTC 12256, CIP 108733","Food, Jeotgal, a traditional Korean fermented seafood###From Jeotgal, a traditional Korean fermented seafood###jeotgal, a traditional Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
8194,,,,,,#Engineered,"#Food production",#Seafood
8194,,,,,,#Engineered,"#Food production",#Fermented
8194,,,,,,#Engineered,"#Food production",#Seafood
8194,,,,,,#Engineered,"#Food production",#Fermented
8194,,,,,,#Engineered,"#Food production",#Seafood
8195,"Psychrobacter cibarius","DSM 16328","jeotgal, a traditional Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
8195,,,,,,#Engineered,"#Food production",#Seafood
8206,"Psychrobacter jeotgali","DSM 23423, CIP 107956, JCM 11463, KCCM 41559, KCTC 22762, NCIMB 14247","Food, Jeotgal, korean traditional fermented seafood###Jeotgal, traditional Korean fermented seafood###Jeotgal (traditional Korean fermented seafood)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
8206,,,,,,#Engineered,"#Food production",#Seafood
8206,,,,,,#Engineered,"#Food production",#Fermented
8206,,,,,,#Engineered,"#Food production",#Seafood
8206,,,,,,#Engineered,"#Food production",#Fermented
8206,,,,,,#Engineered,"#Food production",#Seafood
13528,"Rarobacter faecitabidus","DSM 4811, JCM 6099","Discharged water from an alcoholic beverage factory###discharged water from alcoholic beverage factory",Japan,Asia,#Engineered,"#Food production",#Beverage
13528,,,,,,#Engineered,#Waste,#Wastewater
13528,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
13528,,,,,,#Engineered,"#Food production",#Fermented
13528,,,,,,#Engineered,"#Food production",#Beverage
13528,,,,,,#Engineered,#Waste,#Wastewater
13528,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
13528,,,,,,#Engineered,"#Food production",#Fermented
7664,"Rothia koreensis","DSM 23367, JCM 15915, KCTC 19595, CIP 110210","Food, Jeotgal, Korean traditional fermented seafood###From Jeotgal, fermented shellfisg###Jeotgal, Korean traditional fermented seafood###Korean traditional fermented seafood (jeotgal)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
7664,,,,,,#Engineered,"#Food production",#Seafood
7664,,,,,,#Engineered,"#Food production",#Fermented
7664,,,,,,#Engineered,"#Food production",#Seafood
7664,,,,,,#Engineered,"#Food production",#Fermented
7664,,,,,,#Engineered,"#Food production",#Seafood
7664,,,,,,#Engineered,"#Food production",#Fermented
7664,,,,,,#Engineered,"#Food production",#Seafood
140081,"Salimicrobium jeotgali","DSM 105371, JCM 19758, KACC 16972","Jeotgal, Korean salted and fermented seafood (anchovy jeotgal)###fermented anchovy (myeolchi-jeot)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
140081,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
140081,,,,,,#Engineered,"#Food production",#Fermented
140081,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
14438,"Salinicoccus carnicancri","DSM 23852, JCM 15796, KCTC 13301","From Korean traditional fermented seafood###Crabs preserved in soy sauce, traditional Korean fermented seafood###traditional Korean fermented seafood (crabs)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
14438,,,,,,#Engineered,"#Food production",#Seafood
14438,,,,,,#Engineered,"#Food production",#Fermented
14438,,,,,,#Engineered,"#Food production",#Seafood
14438,,,,,,#Engineered,"#Food production",#Fermented
14438,,,,,,#Engineered,"#Food production",#Seafood
14430,"Salinicoccus jeotgali","DSM 22324, KCTC 13030, LMG 23640, JCM 16981","From jeotgal, traditional Korean fermented seafood###Jeotgal, traditional Korean fermented seafood###traditional Korean fermented seafood (jeotgal)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
14430,,,,,,#Engineered,"#Food production",#Seafood
14430,,,,,,#Engineered,"#Food production",#Fermented
14430,,,,,,#Engineered,"#Food production",#Seafood
14430,,,,,,#Engineered,"#Food production",#Fermented
14430,,,,,,#Engineered,"#Food production",#Seafood
14432,"Salinicoccus siamensis","DSM 21576, JCM 12822, PCU 242, TISTR 1562, CIP 109726","Fermented shrimp paste###Fermented shrimp paste (ka-pi) produced###Fermented shrimp paste (ka-pi) produced in Thailand",Thailand,Asia,#Engineered,"#Food production",#Fermented
14432,,,,,,#Engineered,"#Food production",#Seafood
14432,,,,,,#Engineered,"#Food production",#Fermented
14432,,,,,,#Engineered,"#Food production",#Seafood
14432,,,,,,#Engineered,"#Food production",#Fermented
14432,,,,,,#Engineered,"#Food production",#Seafood
17246,"Salinivibrio siamensis","DSM 26187, JCM 14472, PCU 301, TISTR 1810","Fermented fish (<I>pla-ra</I>) in Thailand###fermented fish (pla-ra)",Thailand,Asia,#Engineered,"#Food production",#Fermented
17246,,,,,,#Host,#Fishes,
17246,,,,,,#Engineered,"#Food production",#Seafood
17246,,,,,,#Engineered,"#Food production",#Fermented
17246,,,,,,#Host,#Fishes,
17246,,,,,,#Engineered,"#Food production",#Seafood
6637,"Schleiferilactobacillus harbinensis","DSM 16991, CIP 109152, JCM 16178, CCUG 54937, AHU 1762, SBT 10908, LMG 24040, NBRC 100982","Food, Traditional fermented vegetables Suan cai###Traditional fermented vegetables 'Suan cai'###Fermented vegetables 'Suan cai'###chinese traditional fermented vegetable Suan cai",China,Asia,#Engineered,"#Food production",#Fermented
6637,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6637,,,,,,#Engineered,"#Food production",#Fermented
6637,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6637,,,,,,#Engineered,"#Food production",#Fermented
6637,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6637,,,,,,#Engineered,"#Food production",#Fermented
6637,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
24131,"Schleiferilactobacillus shenzhenensis","DSM 28193, CCTCC M 2011481, KACC 16878","fermented beverage",China,Asia,#Engineered,"#Food production",#Beverage
24131,,,,,,#Engineered,"#Food production",#Fermented
133011,"Scopulibacillus daqui","DSM 28236, CICC 10824","high temperature daqu (saccharifying and fermenting agent) of sesame-flavour liquor",China,Asia,#Engineered,"#Food production",#Beverage
133011,,,,,,#Condition,"#Thermophilic (>45°C)",
133011,,,,,,#Engineered,"#Food production",#Fermented
133011,,,,,,#Engineered,"#Food production",#Beverage
133011,,,,,,#Condition,"#Thermophilic (>45°C)",
133011,,,,,,#Engineered,"#Food production",#Fermented
6537,"Secundilactobacillus malefermentans","CCUG 32206, LMG 11455, CIP 103367, DSM 5705, ATCC 49373, NCDO 1410, JCM 12497, CECT 5928, IFO 15905, KCTC 3548, NBRC 15905, NCIMB 701410, NRIC 1779","Other, Beer###beer",,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6537,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6537,,,,,,#Engineered,"#Food production",#Fermented
6537,,,,,,#Engineered,"#Food production",#Beverage
6537,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6537,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6537,,,,,,#Engineered,"#Food production",#Fermented
6537,,,,,,#Engineered,"#Food production",#Beverage
6537,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6537,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6537,,,,,,#Engineered,"#Food production",#Fermented
6537,,,,,,#Engineered,"#Food production",#Beverage
6537,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6537,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6537,,,,,,#Engineered,"#Food production",#Fermented
6537,,,,,,#Engineered,"#Food production",#Beverage
6538,"Secundilactobacillus malefermentans","DSM 20177, ATCC 11305, NCDO 2344, NCIB 8516, JCM 1189, CIP 103170, LMG 11416, NCFB 2344, NCIMB 8516","Food, Beer###beer",,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6538,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6538,,,,,,#Engineered,"#Food production",#Fermented
6538,,,,,,#Engineered,"#Food production",#Beverage
6538,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6538,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6538,,,,,,#Engineered,"#Food production",#Fermented
6538,,,,,,#Engineered,"#Food production",#Beverage
6538,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6538,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6538,,,,,,#Engineered,"#Food production",#Fermented
6538,,,,,,#Engineered,"#Food production",#Beverage
6539,"Secundilactobacillus malefermentans","DSM 20570, ATCC 11306, NCIB 8517",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6539,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6539,,,,,,#Engineered,"#Food production",#Fermented
6539,,,,,,#Engineered,"#Food production",#Beverage
24133,"Secundilactobacillus oryzae","DSM 26518, JCM 18671, KCTC 21047, SG 293, CIP 110586","Fermented rice grain, Oryza sativa Lactobacillus japonica###From fermented rice grains###Fermented rice grain (<I>Oryza sativa</I> L. subsp. <I>japonica</I>)###fermented rice grains",Japan,Asia,#Engineered,"#Food production",#Fermented
24133,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
24133,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
24133,,,,,,#Engineered,"#Food production",#Fermented
24133,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
24133,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
