mag_id	completeness	contamination	contigs	total_length	gc	n50	sample_accession	run_accession	country	project_accession	study_accession	database_origin	reference	rep_95id	rep_99id	taxonomy	species	food_name	sample_name	origin	ingredient_group	main_ingredient	food_type	consistency	alcohol_level	acid_type	fermentation_temperature	aging_time
MAG_62	78.57	6.69	717	6936647	34.42	12873	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	LeechJ_xxxx__AF15__bin.4	MAG_62	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_63	83.56	2.2	668	2558475	43.57	4564	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_45	MAG_63	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_97	98.67	1	35	4133280	44.71	212762	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MotaGutierrezJ_2021__SRR11602153__bin.8	MAG_97	Bacillota;Bacilli;Bacillales_H;Bacillaceae_D;Shouchella	Shouchella rhizosphaerae	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_125	99.62	0	68	2648190	38.3	84448	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	MAG_125	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_131	83.22	1.63	466	4852161	35.46	14637	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_131	MAG_131	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Heyndrickxia	Heyndrickxia oleronia	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_183	95.53	2.68	667	4510868	55.62	9288	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_183	MAG_183	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia	Leclercia adecarboxylata	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_186	69.29	4.81	715	3507761	35.08	5561	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_131	MAG_186	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Heyndrickxia	Heyndrickxia oleronia	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_194	86.98	3.81	281	2261211	37.79	10055	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_194	MAG_194	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Rummeliibacillus	Rummeliibacillus stabekisii	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_196	100	0.22	30	3801552	42.85	217210	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_196	MAG_196	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter sp039594835	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_589	63.21	2.63	564	1945943	34.09	3761	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_589	MAG_589	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes	Atopostipes sp041223305	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_590	50.23	0	87	1063947	34.43	22084	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_595	MAG_590	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	NA	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_591	57.1	8.85	180	1064230	34.4	6634	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_595	MAG_591	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	NA	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_592	96.68	0.81	199	3599997	44.11	32618	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MotaGutierrezJ_2021__SRR11602153__bin.4	MAG_592	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	Bacillus subtilis	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_593	96.89	2.21	50	2898324	31.78	128860	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	KharnaiorP_2023__SRR22859379__bin.2	MAG_593	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus	Mammaliicoccus lentus	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_594	94.48	2.39	100	2589850	32.42	42529	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_594	MAG_594	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus	Mammaliicoccus sciuri	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_595	90.63	1.93	253	2582832	33.38	17184	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_595	MAG_595	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	NA	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_596	53.76	0	244	2403481	32.16	13113	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	KharnaiorP_2023__SRR22859377__bin.9	MAG_596	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	Vagococcus fluvialis	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_597	55.98	7.76	305	1198366	38.46	4393	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_612	MAG_597	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_I	Enterococcus I aquimarinus	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_598	99.55	0.6	120	2770992	37.56	42213	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MASTER_WP4_CSIC_1__P2235_73323__bin.9	MAG_598	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	Enterococcus faecalis	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_600	76.22	1.29	509	1732920	32.58	3956	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_594	MAG_600	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus	Mammaliicoccus sciuri	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_601	80.81	4.6	503	1835443	32.66	4234	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_594	MAG_601	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus	Mammaliicoccus sciuri	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_602	82.35	3.5	694	2111242	32.38	3251	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	KharnaiorP_2023__SRR22859377__bin.9	MAG_602	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	Vagococcus fluvialis	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_603	95.2	0.92	188	2663885	32.37	25165	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	KharnaiorP_2023__SRR22859377__bin.9	MAG_603	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	Vagococcus fluvialis	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_604	87.9	7.8	588	2454101	33.33	4928	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_595	MAG_604	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	NA	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
MAG_605	93.07	3.87	203	2740777	33.07	24319	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['Korea', 'India']	['PRJEB19846', 'PRJNA529966']	['ERP021911', 'SRP190006']	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_595	MAG_605	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	NA	dajiang-meju	bean_paste	Plant	Legumes	soybean	soybean paste	semi-solid	none	lactic	mesophilic	1-3 months
